melodieid,count,place
6802,1,Antwerpen
5442,1,Antwerpen
5088,1,Antwerpen
579,1,Antwerpen
7822,1,Antwerpen
4939,1,Antwerpen
8186,1,Antwerpen
7739,1,Antwerpen
4956,1,Antwerpen
1229,1,Antwerpen
185,1,Antwerpen
8806,1,Antwerpen
6479,1,Antwerpen
2490,1,Antwerpen
3904,1,Antwerpen
6423,1,Antwerpen
7136,1,Antwerpen
7470,1,Antwerpen
6973,1,Antwerpen
5493,1,Antwerpen
460,1,Antwerpen
13850,1,Antwerpen
7562,1,Antwerpen
5099,1,Antwerpen
7485,1,Antwerpen
5991,1,Antwerpen
875,1,Antwerpen
6009,1,Antwerpen
6091,1,Antwerpen
6130,1,Antwerpen
5482,1,Antwerpen
13189,1,Antwerpen
10086,1,Antwerpen
1261,1,Antwerpen
10129,1,Antwerpen
3260,1,Antwerpen
14,1,Antwerpen
6974,1,Antwerpen
10293,1,Antwerpen
10214,1,Antwerpen
4363,1,Antwerpen
7544,1,Antwerpen
6986,1,Antwerpen
2802,1,Antwerpen
5148,1,Antwerpen
6478,1,Antwerpen
5487,1,Antwerpen
4577,1,Antwerpen
7105,1,Antwerpen
7078,1,Antwerpen
5391,1,Antwerpen
241,1,Antwerpen
4605,1,Antwerpen
7602,1,Antwerpen
7142,1,Antwerpen
1163,1,Antwerpen
4250,1,Antwerpen
7512,1,Antwerpen
2270,1,Antwerpen
8342,1,Antwerpen
1186,1,Antwerpen
2159,1,Antwerpen
2174,1,Antwerpen
7473,1,Antwerpen
8028,1,Antwerpen
12113,1,Antwerpen
4446,1,Antwerpen
7569,1,Antwerpen
8253,1,Antwerpen
5393,1,Antwerpen
2346,1,Antwerpen
4586,1,Antwerpen
882,1,Antwerpen
7582,1,Antwerpen
3068,1,Antwerpen
8601,1,Antwerpen
8227,1,Antwerpen
4958,1,Antwerpen
6998,1,Antwerpen
6128,1,Antwerpen
3604,1,Antwerpen
9427,1,Antwerpen
8772,1,Antwerpen
2360,1,Antwerpen
2839,1,Antwerpen
936,1,Antwerpen
9156,1,Antwerpen
6223,1,Antwerpen
8269,1,Antwerpen
4716,1,Antwerpen
5200,1,Antwerpen
3516,1,Antwerpen
5124,1,Antwerpen
1859,1,Antwerpen
5817,1,Antwerpen
3247,1,Antwerpen
3690,1,Antwerpen
5874,1,Antwerpen
3368,1,Antwerpen
2141,1,Antwerpen
2146,1,Antwerpen
6596,1,Antwerpen
9377,1,Antwerpen
903,1,Antwerpen
7819,1,Antwerpen
5929,1,Antwerpen
9496,1,Antwerpen
4320,1,Antwerpen
6064,1,Antwerpen
6645,1,Antwerpen
3816,1,Antwerpen
5330,1,Antwerpen
3052,1,Antwerpen
13094,1,Antwerpen
9125,1,Antwerpen
7494,1,Antwerpen
3705,1,Antwerpen
7208,1,Antwerpen
156,1,Antwerpen
5920,1,Antwerpen
8361,1,Antwerpen
5226,1,Antwerpen
10367,1,Antwerpen
3341,1,Antwerpen
2980,1,Antwerpen
3270,1,Antwerpen
7600,1,Antwerpen
2040,1,Antwerpen
6720,1,Antwerpen
6485,1,Antwerpen
1763,1,Antwerpen
2900,1,Antwerpen
6979,1,Antwerpen
4539,1,Antwerpen
5075,1,Antwerpen
5933,1,Antwerpen
820,1,Antwerpen
2781,1,Antwerpen
1418,1,Antwerpen
6445,1,Antwerpen
6337,1,Antwerpen
5429,1,Antwerpen
554,1,Antwerpen
1252,1,Antwerpen
6480,1,Antwerpen
7467,1,Antwerpen
6963,1,Antwerpen
4908,1,Antwerpen
1268,1,Antwerpen
623,1,Antwerpen
5811,1,Antwerpen
8008,1,Antwerpen
65,1,Antwerpen
846,1,Antwerpen
5443,1,Antwerpen
10031,1,Antwerpen
9795,1,Antwerpen
4295,1,Antwerpen
3404,1,Antwerpen
6403,1,Antwerpen
2209,1,Antwerpen
2323,1,Antwerpen
3375,1,Antwerpen
3024,1,Antwerpen
3201,1,Antwerpen
3984,1,Antwerpen
6727,1,Antwerpen
1506,1,Antwerpen
5273,1,Antwerpen
1248,1,Antwerpen
6099,1,Antwerpen
6500,1,Antwerpen
5663,1,Antwerpen
5496,1,Antwerpen
4050,1,Antwerpen
4810,1,Antwerpen
1250,1,Antwerpen
6619,18,Brugge
4955,7,Brugge
7456,5,Brugge
7497,4,Brugge
2262,4,Brugge
4890,4,Brugge
1287,3,Brugge
4972,3,Brugge
4617,3,Brugge
88,3,Brugge
819,3,Brugge
8230,3,Brugge
7932,3,Brugge
13832,3,Brugge
2934,3,Brugge
6547,2,Brugge
12727,2,Brugge
12725,2,Brugge
3652,2,Brugge
12819,2,Brugge
6982,2,Brugge
12728,2,Brugge
2815,2,Brugge
532,2,Brugge
7593,2,Brugge
8541,2,Brugge
8003,2,Brugge
3963,2,Brugge
7051,2,Brugge
683,2,Brugge
6549,2,Brugge
6825,2,Brugge
2716,2,Brugge
2260,1,Brugge
7457,1,Brugge
5940,1,Brugge
4088,1,Brugge
6820,1,Brugge
5040,1,Brugge
2479,1,Brugge
8113,1,Brugge
689,1,Brugge
195,1,Brugge
4621,1,Brugge
7829,1,Brugge
9042,1,Brugge
4053,1,Brugge
2816,1,Brugge
1946,1,Brugge
4220,1,Brugge
1283,1,Brugge
8704,1,Brugge
3472,1,Brugge
6983,1,Brugge
6385,1,Brugge
4459,1,Brugge
5074,1,Brugge
2426,1,Brugge
1364,1,Brugge
1317,1,Brugge
752,1,Brugge
7803,1,Brugge
6365,1,Brugge
9183,1,Brugge
1222,1,Brugge
4791,1,Brugge
2248,1,Brugge
1382,1,Brugge
239,1,Brugge
9641,1,Brugge
2791,1,Brugge
1438,1,Brugge
1856,1,Brugge
8806,1,Brugge
3456,1,Brugge
9642,1,Brugge
9575,1,Brugge
9640,1,Brugge
9639,1,Brugge
12726,1,Brugge
1171,1,Brugge
13777,1,Brugge
7866,1,Brugge
2124,1,Brugge
1444,1,Brugge
2638,1,Brugge
8564,1,Brugge
3567,1,Brugge
7663,1,Brugge
2401,1,Brugge
872,1,Brugge
7690,1,Brugge
4590,1,Brugge
6247,1,Brugge
3386,1,Brugge
6424,1,Brugge
4886,1,Brugge
452,1,Brugge
6555,1,Brugge
1314,1,Brugge
11142,1,Brugge
8740,1,Brugge
6334,1,Brugge
4266,1,Brugge
12742,1,Brugge
6114,1,Brugge
4902,1,Brugge
9638,1,Brugge
8170,1,Brugge
7942,1,Brugge
8565,1,Brugge
6045,1,Brugge
2725,1,Brugge
7509,1,Brugge
6553,1,Brugge
12874,1,Brugge
5315,1,Brugge
12729,1,Brugge
13752,1,Brugge
13092,1,Brugge
8258,1,Brugge
8736,1,Brugge
6213,1,Brugge
5402,1,Brugge
2048,1,Brugge
12779,1,Brugge
12731,1,Brugge
12730,1,Brugge
1097,1,Brugge
1374,28,Brussel
88,20,Brussel
1222,19,Brussel
4873,15,Brussel
819,13,Brussel
8003,12,Brussel
532,12,Brussel
6957,12,Brussel
8541,11,Brussel
1151,11,Brussel
5855,10,Brussel
7866,10,Brussel
4796,10,Brussel
4553,10,Brussel
4002,10,Brussel
1382,10,Brussel
6639,9,Brussel
3183,9,Brussel
4061,9,Brussel
6845,8,Brussel
8023,8,Brussel
5283,8,Brussel
1283,7,Brussel
2821,7,Brussel
957,7,Brussel
3143,7,Brussel
9497,7,Brussel
8363,6,Brussel
5082,6,Brussel
4955,6,Brussel
239,6,Brussel
3675,6,Brussel
573,6,Brussel
4871,6,Brussel
13682,6,Brussel
5485,6,Brussel
4921,6,Brussel
33,5,Brussel
13677,5,Brussel
9543,5,Brussel
3492,5,Brussel
6368,5,Brussel
4601,5,Brussel
6365,5,Brussel
1318,5,Brussel
1251,5,Brussel
4941,5,Brussel
7716,4,Brussel
2335,4,Brussel
5762,4,Brussel
4540,4,Brussel
3536,4,Brussel
2934,4,Brussel
6982,4,Brussel
7457,4,Brussel
7932,4,Brussel
8837,4,Brussel
10022,4,Brussel
6980,4,Brussel
13674,4,Brussel
7040,4,Brussel
2426,4,Brussel
8920,4,Brussel
536,4,Brussel
9177,4,Brussel
1313,4,Brussel
8566,4,Brussel
7071,4,Brussel
6962,4,Brussel
8022,4,Brussel
9358,4,Brussel
505,4,Brussel
5241,4,Brussel
1363,4,Brussel
4397,4,Brussel
698,4,Brussel
7037,4,Brussel
13679,4,Brussel
733,4,Brussel
2815,4,Brussel
7051,4,Brussel
3386,3,Brussel
13685,3,Brussel
13688,3,Brussel
13675,3,Brussel
13689,3,Brussel
5455,3,Brussel
13684,3,Brussel
8907,3,Brussel
5097,3,Brussel
1227,3,Brussel
2725,3,Brussel
2158,3,Brussel
13687,3,Brussel
8905,3,Brussel
5255,3,Brussel
13686,3,Brussel
8924,3,Brussel
5244,3,Brussel
713,3,Brussel
8691,3,Brussel
13693,3,Brussel
13691,3,Brussel
6081,3,Brussel
7558,3,Brussel
2061,3,Brussel
4981,3,Brussel
8132,3,Brussel
9493,3,Brussel
5298,3,Brussel
6946,3,Brussel
3042,3,Brussel
4215,3,Brussel
9183,3,Brussel
2576,3,Brussel
1080,3,Brussel
4890,3,Brussel
7794,3,Brussel
7559,3,Brussel
2248,3,Brussel
693,3,Brussel
3224,3,Brussel
1876,2,Brussel
1856,2,Brussel
3418,2,Brussel
2064,2,Brussel
1020,2,Brussel
1375,2,Brussel
6619,2,Brussel
3105,2,Brussel
5074,2,Brussel
79,2,Brussel
3261,2,Brussel
12800,2,Brussel
2549,2,Brussel
6424,2,Brussel
6352,2,Brussel
3595,2,Brussel
6374,2,Brussel
825,2,Brussel
5066,2,Brussel
7497,2,Brussel
4454,2,Brussel
4972,2,Brussel
5072,2,Brussel
1182,2,Brussel
6302,2,Brussel
13039,2,Brussel
6989,2,Brussel
13911,2,Brussel
6556,2,Brussel
7150,2,Brussel
2235,2,Brussel
13681,2,Brussel
4457,2,Brussel
1057,2,Brussel
6538,2,Brussel
13683,2,Brussel
4726,2,Brussel
5294,2,Brussel
9006,2,Brussel
5408,2,Brussel
4668,2,Brussel
13676,2,Brussel
9363,2,Brussel
3234,2,Brussel
9643,2,Brussel
3305,2,Brussel
3929,2,Brussel
2089,2,Brussel
13690,2,Brussel
9418,2,Brussel
714,2,Brussel
13678,2,Brussel
3652,2,Brussel
9353,2,Brussel
857,2,Brussel
4902,2,Brussel
4285,1,Brussel
13692,1,Brussel
3072,1,Brussel
5498,1,Brussel
6515,1,Brussel
2479,1,Brussel
8844,1,Brussel
6006,1,Brussel
3963,1,Brussel
2668,1,Brussel
1378,1,Brussel
2816,1,Brussel
5490,1,Brussel
4968,1,Brussel
5005,1,Brussel
5040,1,Brussel
3567,1,Brussel
4922,1,Brussel
6613,1,Brussel
2358,1,Brussel
4265,1,Brussel
3279,1,Brussel
13694,1,Brussel
3070,1,Brussel
7782,1,Brussel
8277,1,Brussel
3182,1,Brussel
2902,1,Brussel
4886,1,Brussel
3357,1,Brussel
1249,1,Brussel
6180,1,Brussel
775,1,Brussel
13680,1,Brussel
4340,1,Brussel
2048,1,Brussel
4517,1,Brussel
7648,1,Brussel
5112,1,Brussel
1364,1,Brussel
6604,1,Brussel
2295,1,Brussel
5986,1,Brussel
6968,1,Brussel
6983,1,Brussel
2431,1,Brussel
906,1,Brussel
13091,1,Brussel
341,1,Brussel
2716,1,Brussel
1316,1,Brussel
395,1,Brussel
2965,1,Brussel
1437,1,Brussel
5453,1,Brussel
5995,1,Brussel
5600,1,Brussel
12657,1,Brussel
5212,1,Brussel
893,1,Brussel
665,1,Brussel
3810,1,Brussel
834,1,Brussel
3502,1,Brussel
2441,1,Brussel
1255,1,Brussel
5409,1,Brussel
1077,1,Brussel
441,1,Brussel
8910,1,Brussel
7022,1,Brussel
4544,1,Brussel
6840,1,Brussel
3258,1,Brussel
3325,1,Brussel
5994,1,Brussel
6019,1,Brussel
6326,1,Brussel
7589,1,Brussel
6837,1,Brussel
1073,1,Brussel
3257,1,Brussel
6083,1,Brussel
4138,1,Brussel
4918,1,Brussel
4953,1,Brussel
7089,1,Brussel
4641,1,Brussel
5191,1,Brussel
3891,1,Brussel
194,1,Brussel
2744,1,Brussel
2908,1,Brussel
7754,1,Brussel
449,1,Brussel
2501,1,Brussel
8120,1,Brussel
8349,15,Delft
6451,12,Delft
7355,12,Delft
8003,12,Delft
6957,11,Delft
2663,10,Delft
4002,9,Delft
5335,8,Delft
7163,7,Delft
8058,7,Delft
7208,7,Delft
4939,6,Delft
5336,6,Delft
7206,6,Delft
9461,6,Delft
7424,6,Delft
4796,6,Delft
3141,6,Delft
3070,6,Delft
4853,5,Delft
7393,5,Delft
7866,5,Delft
6515,5,Delft
3127,5,Delft
7176,4,Delft
3234,4,Delft
6365,4,Delft
9389,4,Delft
950,4,Delft
4902,4,Delft
4039,4,Delft
1151,4,Delft
7417,4,Delft
4448,4,Delft
5453,4,Delft
1131,4,Delft
1242,4,Delft
6740,4,Delft
7390,4,Delft
7266,3,Delft
7721,3,Delft
6124,3,Delft
3378,3,Delft
1473,3,Delft
4886,3,Delft
7375,3,Delft
7173,3,Delft
7343,3,Delft
6762,3,Delft
7362,3,Delft
713,3,Delft
7182,3,Delft
9617,3,Delft
2,3,Delft
7388,3,Delft
6432,3,Delft
8120,3,Delft
7942,3,Delft
7299,2,Delft
707,2,Delft
7802,2,Delft
9620,2,Delft
3240,2,Delft
9333,2,Delft
10623,2,Delft
4830,2,Delft
445,2,Delft
5283,2,Delft
3806,2,Delft
6944,2,Delft
2940,2,Delft
7730,2,Delft
914,2,Delft
4061,2,Delft
282,2,Delft
3952,2,Delft
6619,2,Delft
7413,2,Delft
7445,2,Delft
309,2,Delft
2113,2,Delft
6089,2,Delft
7284,2,Delft
4726,2,Delft
4151,2,Delft
7326,2,Delft
5961,2,Delft
4921,2,Delft
7171,2,Delft
7257,2,Delft
8293,2,Delft
2934,2,Delft
9426,2,Delft
4871,2,Delft
7805,2,Delft
7147,2,Delft
7648,2,Delft
3456,2,Delft
140,2,Delft
5455,2,Delft
472,2,Delft
4397,2,Delft
4968,2,Delft
4936,2,Delft
9073,2,Delft
935,2,Delft
2633,2,Delft
926,2,Delft
1379,2,Delft
9315,2,Delft
5294,2,Delft
6635,2,Delft
3233,2,Delft
487,2,Delft
4467,2,Delft
3800,1,Delft
7317,1,Delft
7215,1,Delft
179,1,Delft
12193,1,Delft
9110,1,Delft
4640,1,Delft
3776,1,Delft
12258,1,Delft
7803,1,Delft
1257,1,Delft
3937,1,Delft
12097,1,Delft
12215,1,Delft
8071,1,Delft
7432,1,Delft
9048,1,Delft
8736,1,Delft
527,1,Delft
4367,1,Delft
12254,1,Delft
12245,1,Delft
9379,1,Delft
3508,1,Delft
12253,1,Delft
3810,1,Delft
8471,1,Delft
7312,1,Delft
9363,1,Delft
2083,1,Delft
8383,1,Delft
7169,1,Delft
3989,1,Delft
12281,1,Delft
8844,1,Delft
127,1,Delft
812,1,Delft
5112,1,Delft
4505,1,Delft
763,1,Delft
8757,1,Delft
5241,1,Delft
1724,1,Delft
9616,1,Delft
5055,1,Delft
1363,1,Delft
10372,1,Delft
4319,1,Delft
3693,1,Delft
6368,1,Delft
6968,1,Delft
2642,1,Delft
3654,1,Delft
7977,1,Delft
1374,1,Delft
173,1,Delft
3186,1,Delft
12251,1,Delft
7221,1,Delft
7341,1,Delft
4028,1,Delft
9353,1,Delft
9352,1,Delft
7268,1,Delft
7167,1,Delft
3029,1,Delft
13193,1,Delft
7381,1,Delft
6398,1,Delft
2530,1,Delft
6775,1,Delft
7415,1,Delft
7247,1,Delft
7364,1,Delft
7255,1,Delft
1701,1,Delft
163,12,Den Haag
7208,9,Den Haag
7393,8,Den Haag
7388,8,Den Haag
7355,7,Den Haag
7312,6,Den Haag
7193,6,Den Haag
7268,6,Den Haag
7221,6,Den Haag
7942,5,Den Haag
8349,5,Den Haag
8003,5,Den Haag
7299,5,Den Haag
7314,5,Den Haag
7228,5,Den Haag
7362,5,Den Haag
7223,5,Den Haag
7266,4,Den Haag
7319,4,Den Haag
7294,4,Den Haag
7167,4,Den Haag
7941,4,Den Haag
7286,4,Den Haag
7195,4,Den Haag
7247,4,Den Haag
7187,4,Den Haag
7217,4,Den Haag
7257,4,Den Haag
7390,4,Den Haag
7169,4,Den Haag
7339,3,Den Haag
7371,3,Den Haag
7171,3,Den Haag
7238,3,Den Haag
9162,3,Den Haag
7210,3,Den Haag
7333,3,Den Haag
487,3,Den Haag
1020,3,Den Haag
2278,3,Den Haag
7415,3,Den Haag
7173,3,Den Haag
7182,3,Den Haag
7360,3,Den Haag
7317,3,Den Haag
7367,3,Den Haag
7191,3,Den Haag
7417,3,Den Haag
7197,3,Den Haag
7161,3,Den Haag
7350,3,Den Haag
7185,3,Den Haag
7274,2,Den Haag
121,2,Den Haag
7219,2,Den Haag
7270,2,Den Haag
7176,2,Den Haag
12346,2,Den Haag
7278,2,Den Haag
7276,2,Den Haag
7261,2,Den Haag
7280,2,Den Haag
7282,2,Den Haag
7284,2,Den Haag
7160,2,Den Haag
7206,2,Den Haag
7288,2,Den Haag
7213,2,Den Haag
7163,2,Den Haag
7263,2,Den Haag
7178,2,Den Haag
8757,2,Den Haag
7250,2,Den Haag
7236,2,Den Haag
7308,2,Den Haag
7241,2,Den Haag
7243,2,Den Haag
7245,2,Den Haag
7200,2,Den Haag
7189,2,Den Haag
7165,2,Den Haag
7202,2,Den Haag
7259,2,Den Haag
7204,2,Den Haag
7232,2,Den Haag
7253,2,Den Haag
7180,2,Den Haag
7230,2,Den Haag
1803,2,Den Haag
7225,2,Den Haag
7255,2,Den Haag
7305,2,Den Haag
6740,2,Den Haag
7321,2,Den Haag
7403,2,Den Haag
9369,2,Den Haag
7408,2,Den Haag
7410,2,Den Haag
8877,2,Den Haag
7413,2,Den Haag
7420,2,Den Haag
7422,2,Den Haag
7424,2,Den Haag
7426,2,Den Haag
7428,2,Den Haag
7430,2,Den Haag
7432,2,Den Haag
7977,2,Den Haag
7436,2,Den Haag
7440,2,Den Haag
7443,2,Den Haag
7445,2,Den Haag
7447,2,Den Haag
7449,2,Den Haag
7451,2,Den Haag
7454,2,Den Haag
5335,2,Den Haag
5336,2,Den Haag
7406,2,Den Haag
7401,2,Den Haag
7324,2,Den Haag
7399,2,Den Haag
7326,2,Den Haag
7328,2,Den Haag
3952,2,Den Haag
7331,2,Den Haag
7336,2,Den Haag
7341,2,Den Haag
7343,2,Den Haag
7345,2,Den Haag
7348,2,Den Haag
1178,2,Den Haag
7353,2,Den Haag
7358,2,Den Haag
7364,2,Den Haag
5282,2,Den Haag
11101,2,Den Haag
7369,2,Den Haag
7375,2,Den Haag
7379,2,Den Haag
7381,2,Den Haag
7384,2,Den Haag
7386,2,Den Haag
7395,2,Den Haag
7397,2,Den Haag
7215,2,Den Haag
2119,1,Den Haag
527,1,Den Haag
2260,1,Den Haag
5440,1,Den Haag
6825,1,Den Haag
1241,1,Den Haag
154,1,Den Haag
8736,1,Den Haag
1242,1,Den Haag
9042,1,Den Haag
1725,1,Den Haag
5418,1,Den Haag
6386,1,Den Haag
9131,1,Den Haag
6017,1,Den Haag
4755,1,Den Haag
4771,1,Den Haag
529,1,Den Haag
2479,1,Den Haag
6290,1,Den Haag
9389,1,Den Haag
5439,1,Den Haag
4189,1,Den Haag
2983,1,Den Haag
3696,1,Den Haag
3979,1,Den Haag
8277,1,Den Haag
359,1,Den Haag
2214,1,Den Haag
2285,1,Den Haag
2997,1,Den Haag
6515,1,Den Haag
2277,1,Den Haag
1287,1,Den Haag
36,1,Den Haag
10018,1,Den Haag
333,1,Den Haag
4969,1,Den Haag
3024,1,Den Haag
6631,1,Den Haag
4149,1,Den Haag
9075,1,Den Haag
126,1,Den Haag
5273,1,Den Haag
714,1,Den Haag
1724,1,Den Haag
3256,1,Den Haag
1316,1,Den Haag
776,1,Den Haag
7938,1,Den Haag
2248,1,Den Haag
86,1,Den Haag
3493,1,Den Haag
8993,1,Den Haag
8638,1,Den Haag
3305,1,Den Haag
906,1,Den Haag
9143,1,Den Haag
1876,1,Den Haag
9137,1,Den Haag
2668,1,Den Haag
4116,1,Den Haag
6300,1,Den Haag
13558,1,Den Haag
6635,1,Den Haag
4873,1,Den Haag
836,1,Den Haag
6619,1,Den Haag
819,1,Den Haag
9073,1,Den Haag
3964,1,Den Haag
8363,1,Den Haag
8303,1,Den Haag
7804,1,Den Haag
3072,1,Den Haag
3810,1,Den Haag
1182,16,Dordrecht
7463,10,Dordrecht
6515,10,Dordrecht
6068,8,Dordrecht
6361,8,Dordrecht
1803,6,Dordrecht
8993,6,Dordrecht
7804,6,Dordrecht
7977,6,Dordrecht
2765,6,Dordrecht
6982,6,Dordrecht
7667,6,Dordrecht
4668,6,Dordrecht
4405,6,Dordrecht
527,4,Dordrecht
1724,4,Dordrecht
4119,4,Dordrecht
7051,4,Dordrecht
6957,4,Dordrecht
4505,4,Dordrecht
3329,4,Dordrecht
7388,4,Dordrecht
3352,4,Dordrecht
4601,4,Dordrecht
5247,4,Dordrecht
1133,4,Dordrecht
3256,4,Dordrecht
5385,4,Dordrecht
2663,4,Dordrecht
127,3,Dordrecht
2326,3,Dordrecht
8900,3,Dordrecht
818,3,Dordrecht
4319,2,Dordrecht
4592,2,Dordrecht
1020,2,Dordrecht
1131,2,Dordrecht
4128,2,Dordrecht
7963,2,Dordrecht
7071,2,Dordrecht
713,2,Dordrecht
13558,2,Dordrecht
1379,2,Dordrecht
12423,2,Dordrecht
8120,2,Dordrecht
8354,2,Dordrecht
3981,2,Dordrecht
502,2,Dordrecht
7916,2,Dordrecht
9490,2,Dordrecht
12432,2,Dordrecht
2854,2,Dordrecht
1525,2,Dordrecht
4981,2,Dordrecht
2394,2,Dordrecht
6107,2,Dordrecht
12422,2,Dordrecht
4356,2,Dordrecht
5090,2,Dordrecht
972,2,Dordrecht
12431,2,Dordrecht
7637,2,Dordrecht
4702,2,Dordrecht
2248,2,Dordrecht
7939,2,Dordrecht
3456,2,Dordrecht
5851,2,Dordrecht
2862,2,Dordrecht
8363,2,Dordrecht
9449,2,Dordrecht
2064,2,Dordrecht
9363,2,Dordrecht
1178,2,Dordrecht
776,2,Dordrecht
6983,2,Dordrecht
5593,2,Dordrecht
928,2,Dordrecht
4228,2,Dordrecht
7576,2,Dordrecht
910,2,Dordrecht
7362,2,Dordrecht
2798,2,Dordrecht
5063,2,Dordrecht
9066,2,Dordrecht
1317,2,Dordrecht
4109,2,Dordrecht
5930,2,Dordrecht
605,2,Dordrecht
7803,2,Dordrecht
5382,2,Dordrecht
121,2,Dordrecht
86,2,Dordrecht
8128,2,Dordrecht
3493,2,Dordrecht
7787,2,Dordrecht
893,2,Dordrecht
2278,2,Dordrecht
5058,2,Dordrecht
3492,2,Dordrecht
359,1,Dordrecht
7942,1,Dordrecht
4939,1,Dordrecht
2815,1,Dordrecht
3735,1,Dordrecht
4167,1,Dordrecht
2180,1,Dordrecht
3810,1,Dordrecht
2214,1,Dordrecht
2198,1,Dordrecht
2706,1,Dordrecht
4079,1,Dordrecht
3016,1,Dordrecht
2574,1,Dordrecht
6675,1,Dordrecht
7900,1,Dordrecht
9163,1,Dordrecht
8277,1,Dordrecht
7417,1,Dordrecht
9353,1,Dordrecht
7934,1,Dordrecht
5140,1,Dordrecht
4886,1,Dordrecht
3952,1,Dordrecht
10372,1,Dordrecht
1360,1,Dordrecht
6795,1,Dordrecht
12419,1,Dordrecht
4116,1,Dordrecht
4835,1,Dordrecht
8349,14,Enkhuizen
5335,14,Enkhuizen
7932,14,Enkhuizen
6619,13,Enkhuizen
2431,13,Enkhuizen
2663,12,Enkhuizen
8770,12,Enkhuizen
7173,12,Enkhuizen
8003,11,Enkhuizen
7803,11,Enkhuizen
6124,10,Enkhuizen
3810,10,Enkhuizen
2565,9,Enkhuizen
7071,9,Enkhuizen
2983,9,Enkhuizen
7051,9,Enkhuizen
7942,9,Enkhuizen
9353,8,Enkhuizen
6451,8,Enkhuizen
7169,8,Enkhuizen
6068,8,Enkhuizen
3952,8,Enkhuizen
1182,8,Enkhuizen
6740,7,Enkhuizen
6968,7,Enkhuizen
7176,7,Enkhuizen
7388,7,Enkhuizen
3694,6,Enkhuizen
1283,6,Enkhuizen
906,6,Enkhuizen
7355,6,Enkhuizen
7413,6,Enkhuizen
6515,6,Enkhuizen
8402,6,Enkhuizen
7393,6,Enkhuizen
7417,6,Enkhuizen
7317,6,Enkhuizen
7208,6,Enkhuizen
8746,5,Enkhuizen
7939,5,Enkhuizen
9389,5,Enkhuizen
3603,5,Enkhuizen
6746,5,Enkhuizen
8665,5,Enkhuizen
828,5,Enkhuizen
7247,5,Enkhuizen
2048,5,Enkhuizen
7977,5,Enkhuizen
7934,5,Enkhuizen
9363,5,Enkhuizen
2434,5,Enkhuizen
3456,5,Enkhuizen
4240,5,Enkhuizen
8277,5,Enkhuizen
2798,4,Enkhuizen
487,4,Enkhuizen
5656,4,Enkhuizen
4057,4,Enkhuizen
7343,4,Enkhuizen
1374,4,Enkhuizen
6606,4,Enkhuizen
7299,4,Enkhuizen
7362,4,Enkhuizen
7147,4,Enkhuizen
5112,4,Enkhuizen
7268,4,Enkhuizen
7206,4,Enkhuizen
7163,4,Enkhuizen
3009,4,Enkhuizen
6537,4,Enkhuizen
4819,3,Enkhuizen
1946,3,Enkhuizen
529,3,Enkhuizen
4019,3,Enkhuizen
7225,3,Enkhuizen
692,3,Enkhuizen
7160,3,Enkhuizen
4053,3,Enkhuizen
2441,3,Enkhuizen
1856,3,Enkhuizen
7288,3,Enkhuizen
3215,3,Enkhuizen
2457,3,Enkhuizen
9074,3,Enkhuizen
3271,3,Enkhuizen
7228,3,Enkhuizen
2224,3,Enkhuizen
302,3,Enkhuizen
7941,3,Enkhuizen
6982,3,Enkhuizen
7445,3,Enkhuizen
928,3,Enkhuizen
6547,3,Enkhuizen
1316,3,Enkhuizen
527,3,Enkhuizen
126,3,Enkhuizen
5855,3,Enkhuizen
6300,3,Enkhuizen
6485,3,Enkhuizen
3700,2,Enkhuizen
4981,2,Enkhuizen
7350,2,Enkhuizen
4704,2,Enkhuizen
3957,2,Enkhuizen
2813,2,Enkhuizen
2942,2,Enkhuizen
6056,2,Enkhuizen
730,2,Enkhuizen
3110,2,Enkhuizen
8092,2,Enkhuizen
8945,2,Enkhuizen
4017,2,Enkhuizen
2040,2,Enkhuizen
4146,2,Enkhuizen
7197,2,Enkhuizen
6488,2,Enkhuizen
7314,2,Enkhuizen
3979,2,Enkhuizen
441,2,Enkhuizen
7193,2,Enkhuizen
10374,2,Enkhuizen
2438,2,Enkhuizen
4314,2,Enkhuizen
2148,2,Enkhuizen
5432,2,Enkhuizen
4442,2,Enkhuizen
2815,2,Enkhuizen
7321,2,Enkhuizen
7215,2,Enkhuizen
2214,2,Enkhuizen
7238,2,Enkhuizen
2501,2,Enkhuizen
2668,2,Enkhuizen
4902,2,Enkhuizen
3654,2,Enkhuizen
4505,2,Enkhuizen
9066,2,Enkhuizen
6339,2,Enkhuizen
3155,2,Enkhuizen
3869,2,Enkhuizen
7804,2,Enkhuizen
6675,2,Enkhuizen
7667,2,Enkhuizen
4969,2,Enkhuizen
3592,2,Enkhuizen
7648,2,Enkhuizen
4149,2,Enkhuizen
6391,2,Enkhuizen
4667,2,Enkhuizen
7825,2,Enkhuizen
9137,2,Enkhuizen
9616,2,Enkhuizen
168,2,Enkhuizen
8638,2,Enkhuizen
3682,2,Enkhuizen
6957,2,Enkhuizen
4031,1,Enkhuizen
7371,1,Enkhuizen
2712,1,Enkhuizen
3153,1,Enkhuizen
4459,1,Enkhuizen
9795,1,Enkhuizen
7381,1,Enkhuizen
3814,1,Enkhuizen
4128,1,Enkhuizen
4028,1,Enkhuizen
3135,1,Enkhuizen
7415,1,Enkhuizen
6284,1,Enkhuizen
7367,1,Enkhuizen
7358,1,Enkhuizen
